driverId,surname,consistency_score,race_count,points_total,points_avg,avg_position,avg_positions_gained,qual_position_mean,qual_position_std,q3_appearances,std,mean,specialization_score,team_norm_points_mean,team_norm_points_std,performance_trend,years_active,overall_score
51,Wilson,0.17111437545921004,16,1.0,0.0625,12.571428571428571,4.428571428571429,17.1875,2.80995255001456,0,0.24999999999999997,0.0625,3.9999999999999996,-0.125,0.4654746681256314,0.0,1.0,0.2573346000136921
20,Vettel,0.21685584931966193,300,3098.0,10.326666666666666,5.282442748091603,0.7824427480916031,6.247491638795987,5.5009717319520215,0,5.922552630066169,8.386095886095887,0.7062347855914379,1.1658333333333333,4.575477127254488,-1.3294117647062236,16.0,0.24936456689752956
58,Marques,0.10576087933547604,26,0.0,0.0,12.7,8.7,19.6,3.209361307176243,0,0.0,,0.0,0.0,0.0,0.0,3.0,0.24811864261627328
75,Nakano,0.10590719788154566,33,2.0,0.06060606060606061,10.5,7.555555555555555,18.176470588235293,2.651303785820457,0,0.16605279103876786,0.058823529411764705,2.8228974476590536,-0.25757575757575757,0.7301670626602789,-2.000000000000736,2.0,0.24451758814459718
27,Albers,0.13458781108075826,46,4.0,0.08695652173913043,14.0,4.142857142857143,18.47826086956522,2.3920157044707677,0,0.305887645160749,0.07017543859649122,4.358898943540674,0.010869565217391304,0.07372097807744855,-1.9999999999992069,3.0,0.2328042003686383
76,Magnussen,0.08398097825606973,25,1.0,0.04,9.88888888888889,6.888888888888889,17.5,3.082207001484488,0,0.11785113019775792,0.027777777777777776,4.242640687119286,-0.18,0.6271629240742259,0.28571428571424606,3.0,0.22410134598188203
60,Mazzacane,0.09601874889036704,21,0.0,0.0,12.538461538461538,8.692307692307692,21.5,1.0000000000000002,0,0.0,,0.0,0.0,0.0,0.0,2.0,0.220747939836305
47,Baumgartner,0.09397231701223101,20,1.0,0.05,13.5,5.0,18.55,0.9445132413883327,0,0.23570226039551584,0.05555555555555555,4.242640687119286,0.025,0.11180339887498947,0.9999999999997671,2.0,0.21767095960352847
836,Wehrlein,0.20181517085579145,39,6.0,0.15384615384615385,15.0,2.6451612903225805,18.28205128205128,2.4164863351211525,0,0.45118890563867875,0.14285714285714285,3.1583223394707516,0.07692307692307693,0.3351837975464384,3.9999999999964873,2.0,0.2162037698622941
40,Friesacher,0.14895737097024792,11,3.0,0.2727272727272727,14.4,4.0,17.90909090909091,2.119176512447487,0,0.9045340337332909,0.2727272727272727,3.3166247903554003,-0.045454545454545456,0.15075567228888181,0.0,1.0,0.21435035091506544
74,Tuero,0.13863982135362915,16,0.0,0.0,12.5,7.75,19.428571428571427,1.7182493859684491,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.21399151541745062
832,Sainz,0.25930391800560776,208,1203.5,5.7860576923076925,7.229411764705882,0.9470588235294117,8.51207729468599,4.400860356508903,0,2.6378998848705844,5.882758387445888,0.44841207323761584,-0.08774038461538461,3.5476134986972556,26.245454545455587,10.0,0.20813133654272709
29,Yamamoto,0.19420388207844064,21,0.0,0.0,17.428571428571427,4.357142857142857,22.0,1.341640786499874,0,0.0,,0.0,-0.023809523809523808,0.10910894511799618,0.0,3.0,0.20464922764001395
79,Katayama,0.0856330704104946,97,5.0,0.05154639175257732,10.909090909090908,7.2727272727272725,15.125,4.3153609843826395,0,0.09995607291683503,0.03623188405797101,2.7587876125046473,-0.07216494845360824,0.36076950976386263,-0.1428571428570889,6.0,0.19784493290141567
3,Rosberg,0.1820470225999533,206,1594.5,7.740291262135922,6.3559322033898304,0.3163841807909605,6.834951456310679,5.022091853301555,0,6.051370460369387,8.059343434343434,0.750851543884154,0.08373786407766991,4.454987898943166,38.518181818181006,11.0,0.1966987533947051
155,Kobayashi,0.2743761193740826,76,125.0,1.644736842105263,10.849056603773585,3.188679245283019,14.346666666666666,4.275933068185657,0,1.3472146894555086,1.4506944444444443,0.928668814177086,0.20394736842105263,2.2718239831743823,-0.20270270270380458,5.0,0.17270901610391406
153,Alguersuari,0.22319767369759175,46,31.0,0.6739130434782609,12.083333333333334,3.25,15.347826086956522,3.0999454568990075,0,1.132200647799809,0.7301587301587301,1.550622626334521,0.05434782608695652,0.9081621298569326,13.000000000003876,3.0,0.1682455530729051
815,Pérez,0.23659151783271412,283,1585.0,5.6007067137809186,8.00796812749004,1.346613545816733,9.900709219858156,4.508284133651822,0,3.2791058091112295,6.1356413427842,0.5344357053998293,-1.3683745583038869,4.355708511752185,15.145054945054724,14.0,0.16439301076084684
835,Palmer,0.163123011830064,37,9.0,0.24324324324324326,13.26923076923077,2.6538461538461537,16.085714285714285,3.042555317022658,0,0.8742343589025281,0.21428571428571427,4.079760341545131,-0.43243243243243246,1.4489563397405991,6.999999999993854,2.0,0.1563295025971871
821,Gutiérrez,0.20745803703937268,59,6.0,0.1016949152542373,13.956521739130435,1.3695652173913044,15.05084745762712,2.9385882654041566,0,0.408248290463863,0.08333333333333333,4.898979485566357,-0.6271186440677966,1.431159465858145,-1.714285714285805,3.0,0.15129221595839648
69,Badoer,0.0948516668859852,58,0.0,0.0,11.6,8.4,18.28,2.557994005726624,0,0.0,,0.0,-0.15517241379310345,0.7620775882111483,0.0,5.0,0.1502852046612525
24,Liuzzi,0.19683388674012098,81,26.0,0.32098765432098764,13.818181818181818,3.1818181818181817,17.049382716049383,4.1167378911217485,0,0.8543906563860625,0.38125000000000003,2.2410246724880327,-0.22839506172839505,1.1912424782450082,1.2142857142859709,6.0,0.13916547522865585
70,Zanardi,0.07954490205559507,44,1.0,0.022727272727272728,10.277777777777779,5.722222222222222,18.23076923076923,4.361839179250081,0,0.11180339887498947,0.025,4.472135954999579,-0.5113636363636364,0.7812381077318975,-0.020618556701022556,5.0,0.1316524857062498
820,Chilton,0.22626333224906628,35,0.0,0.0,17.34375,2.8125,20.428571428571427,2.0333356293324045,0,0.0,,0.0,-0.02857142857142857,0.1690308509457033,0.0,2.0,0.11581563548736018
52,Firman,0.11411603257181548,14,1.0,0.07142857142857142,11.75,4.625,17.0,1.7541160386140582,0,0.2672612419124244,0.07142857142857142,3.7416573867739418,-0.39285714285714285,1.3612574987936625,0.0,1.0,0.10772232961551073
855,Zhou,0.2812074902641047,68,16.0,0.23529411764705882,13.948275862068966,0.9310344827586207,16.191176470588236,3.3290102197230027,0,0.6546132587402416,0.2533333333333333,2.5839997055535853,-0.3014705882352941,1.058511013776529,-0.9999999999998316,3.0,0.10314200075585322
852,Tsunoda,0.3944533619034994,90,87.0,0.9666666666666667,12.27027027027027,-0.33783783783783783,12.744444444444444,3.899182026323854,0,1.096994149492678,0.8553571428571428,1.2824983793651352,-0.3611111111111111,1.749843938110003,-0.7000000000001527,4.0,0.10301123398529646
61,Enge,0.0812544352303854,3,0.0,0.0,13.0,7.5,21.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.09412548782665162
64,Diniz,0.0852338484032596,99,10.0,0.10101010101010101,9.35897435897436,7.641025641025641,19.166666666666668,3.85554772074609,0,0.11637512531967383,0.07954545454545454,1.463001575447328,-0.10606060606060606,0.6518135112379015,0.11428571428580939,6.0,0.07790418952293603
812,Chandhok,0.07693977818780656,11,0.0,0.0,17.22222222222222,5.555555555555555,23.181818181818183,0.9816498172140423,0,0.0,,0.0,0.0,0.0,0.0,2.0,0.07429685661833094
841,Giovinazzi,0.270101086328371,62,21.0,0.3387096774193548,13.392857142857142,0.9464285714285714,14.540983606557377,3.2071470732922074,0,0.9987005788503128,0.38850574712643676,2.570619833135421,-0.2903225806451613,0.8662543596123077,0.5428571428572458,4.0,0.07428120581720003
33,Monteiro,0.10124219869027412,37,7.0,0.1891891891891892,13.344827586206897,4.379310344827586,18.054054054054053,2.15955172748042,0,0.7132825035177586,0.21052631578947367,3.388091891709353,0.02702702702702703,0.11462171756756281,-7.000000000001118,2.0,0.0699068952371389
73,Rosset,0.0742979441680188,30,0.0,0.0,11.0,8.25,19.846153846153847,1.2810252304406968,0,0.0,,0.0,-0.016666666666666666,0.09128709291752768,0.0,3.0,0.0685686175445886
81,Morbidelli,0.10053285674629578,70,8.5,0.12142857142857143,10.294117647058824,5.882352941176471,14.333333333333334,3.6374124361651963,0,0.23624879272388263,0.09166666666666666,2.5772595569878107,-0.11785714285714285,0.5294265228189671,0.3038277511961877,6.0,0.06145488829886679
822,Bottas,0.2468941193503456,247,1788.0,7.238866396761134,7.831818181818182,-0.08636363636363636,7.846153846153846,5.699862302627851,0,4.5344195686391595,6.883079665432607,0.6587777258211013,-0.9240890688259109,4.053949780313366,-6.111888111887443,12.0,0.0599286949760924
817,Ricciardo,0.23887001900069663,257,1320.0,5.136186770428016,8.73394495412844,1.1926605504587156,9.79296875,5.333588478118793,0,2.86929176260724,4.3232132153560725,0.6636942523249844,-0.01556420233463035,3.69593196086434,-2.628571428571022,14.0,0.05977005893370864
10,Glock,0.1825421186418824,95,51.0,0.5368421052631579,13.77027027027027,3.027027027027027,17.117021276595743,5.351828916569608,0,0.7177187957175484,0.42569444444444443,1.6859952134311087,-0.060526315789473685,0.9521223419746779,-0.8750000000000494,6.0,0.057946313442568106
67,Buemi,0.22354679730213625,55,29.0,0.5272727272727272,11.975,2.875,14.381818181818181,3.064074442397278,0,0.6950314978968817,0.5158730158730158,1.347291826692417,-0.03636363636363636,0.8380673614673837,4.500000000001268,3.0,0.054675833328017905
840,Stroll,0.25210720145017396,168,286.0,1.7023809523809523,11.293706293706293,2.027972027972028,14.023809523809524,4.327813377926577,0,1.5967801951482972,1.7489247311827958,0.9130068130881748,-0.8244047619047619,2.604774451458551,1.7619047619053876,8.0,0.04740196895240195
50,Verstappen,0.0945984346316187,107,17.0,0.1588785046728972,10.53061224489796,6.387755102040816,15.859649122807017,4.336055632267105,0,0.28710771324063655,0.17142857142857143,1.6747949939037132,-0.17289719626168223,1.0463386382693995,-0.4264705882353322,8.0,0.04147094258453017
37,de la Rosa,0.14925423799874596,107,35.0,0.32710280373831774,12.339285714285714,4.107142857142857,16.87037037037037,5.439361423037291,0,0.6111786786933731,0.31877289377289375,1.917285599348358,-0.20093457943925233,1.0275906356850957,0.08690744920992248,9.0,0.040705216200119666
839,Ocon,0.2794250256470677,156,440.0,2.8205128205128207,9.962121212121213,1.2348484848484849,11.593548387096774,4.474598979627966,0,1.8198933877380261,2.668030753968254,0.6821110982439899,-0.2916666666666667,2.3908146359883093,1.6645435244150533,8.0,0.04030088223560181
811,Senna,0.17048607124671347,46,33.0,0.717391304347826,13.885714285714286,2.0,17.304347826086957,5.054676889189485,0,1.2048732616833924,0.8015873015873015,1.5031092175456184,-0.18478260869565216,2.1038554440523236,15.500000000003922,3.0,0.02919312539672036
86,Lavaggi,0.05847384611780452,10,0.0,0.0,12.5,7.5,23.75,0.5000000000000002,0,0.0,,0.0,0.0,0.0,0.0,2.0,0.02671185846664728
53,Kiesa,0.09489469848881926,5,0.0,0.0,12.8,6.6,19.4,0.8944271909999156,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.025765018239615134
831,Nasr,0.2200845041133625,40,29.0,0.725,13.090909090909092,3.0303030303030303,16.85,3.5485641733393645,0,1.3827164430586487,0.6904761904761905,2.0025548485676983,0.25,0.869718492622904,-25.000000000011966,2.0,0.011288204396613363
842,Gasly,0.2849329719370484,154,426.0,2.7662337662337664,10.08955223880597,0.664179104477612,11.15032679738562,4.515719972073675,0,2.1128521299422847,2.6987103174603173,0.7829117917074672,0.24675324675324675,2.9268013018111616,2.666666666666341,8.0,0.00990956613924271
4,Alonso,0.2041079005859193,404,2329.0,5.764851485148514,6.4640718562874255,1.7035928143712575,8.13953488372093,4.760716059553091,0,2.7286164641684514,5.856175521848897,0.46593829949054866,1.391089108910891,2.9234263527037183,0.689581856839136,21.0,-0.003581273465119099
845,Sirotkin,0.09384259417159581,21,1.0,0.047619047619047616,14.833333333333334,1.8333333333333333,16.952380952380953,2.616795568556903,0,0.21821789023599236,0.047619047619047616,4.58257569495584,-0.11904761904761904,0.4445436397239844,0.0,1.0,-0.015452158126630644
819,Pic,0.12552005391735935,39,0.0,0.0,17.3,3.533333333333333,20.923076923076923,1.5455303192145167,0,0.0,,0.0,0.0,0.0,0.0,2.0,-0.020597811094187846
818,Vergne,0.20685132098877881,58,51.0,0.8793103448275862,11.911111111111111,2.1555555555555554,13.948275862068966,3.5660308358965485,0,1.0561736858269524,0.7681159420289856,1.375018572114334,0.11206896551724138,1.184857321517362,3.0000000000001212,3.0,-0.030436410559426346
838,Vandoorne,0.12793445988635088,42,26.0,0.6190476190476191,12.088235294117647,3.1176470588235294,15.071428571428571,3.6451963521863986,0,1.4404359409066756,0.6893939393939394,2.089423562633859,-0.4880952380952381,1.4461390785850847,5.499999999999332,3.0,-0.044174445273090904
828,Ericsson,0.1483509957749929,97,18.0,0.18556701030927836,13.91891891891892,3.027027027027027,17.416666666666668,3.3298227127349627,0,0.24529850472711087,0.18257575757575759,1.3435436773435117,-0.28350515463917525,0.9126062052773106,0.8999999999997371,5.0,-0.04831270164138601
68,Takagi,0.08895909280429516,32,0.0,0.0,11.666666666666666,6.416666666666667,17.0,2.6246692913372702,0,0.0,,0.0,-0.015625,0.08838834764831843,0.0,2.0,-0.05200658057222051
808,Petrov,0.2301536574270391,58,64.0,1.103448275862069,12.914893617021276,1.7234042553191489,14.60344827586207,4.927330351418963,0,1.4692003891742553,1.0378787878787878,1.415579937014611,-0.9310344827586207,2.808896074383105,-13.500000000004665,3.0,-0.05281321063438667
813,Maldonado,0.20979168097084774,96,76.0,0.7916666666666666,12.805970149253731,1.4179104477611941,13.833333333333334,4.497172601035985,0,1.30726176924644,0.768,1.7021637620396355,-0.11458333333333333,1.8686882067469386,0.9000000000008803,5.0,-0.053018921524341095
46,Bruni,0.1828753399109552,18,0.0,0.0,15.88888888888889,2.5555555555555554,18.666666666666668,1.236693884801685,0,0.0,,0.0,-0.027777777777777776,0.1178511301977579,0.0,1.0,-0.05882165782065319
36,Montagny,0.10914634917169229,7,0.0,0.0,16.666666666666668,3.6666666666666665,21.285714285714285,0.7559289460184546,0,0.0,,0.0,0.0,0.0,0.0,1.0,-0.06763607497100937
63,Salo,0.09284484331574734,111,33.0,0.2972972972972973,8.671875,5.828125,15.18,4.089259201411244,0,0.4210329579219503,0.2577922077922078,1.633226083626709,0.009009009009009009,0.6605162649638057,0.30827067669180935,8.0,-0.08314995713582161
17,Webber,0.168111747793458,217,1047.5,4.8271889400921655,6.6,0.9625,7.316831683168317,4.8784849884440336,0,2.6236232862882876,4.701197156752712,0.5580755707128267,-0.9735023041474654,3.6615558688598075,23.113636363637923,12.0,-0.08717570986259601
814,di Resta,0.22754947780405163,59,121.0,2.0508474576271185,10.576923076923077,1.4038461538461537,12.016949152542374,3.3809380733741117,0,2.3973515328992474,2.0075757575757573,1.1941524616705688,-0.11016949152542373,2.2914153821461407,-6.277108433734725,4.0,-0.08965447174098201
823,van der Garde,0.16916858307988847,19,0.0,0.0,17.375,1.875,19.789473684210527,2.1233869006435357,0,0.0,,0.0,0.0,0.0,0.0,1.0,-0.09019916610251943
16,Sutil,0.19607685030067687,128,124.0,0.96875,12.47191011235955,1.550561797752809,14.84375,4.575589975297967,0,0.9167390517382347,0.8164021164021165,1.1229013660306308,0.078125,1.4707616271100925,2.1702898550726695,7.0,-0.10352408899013113
826,Kvyat,0.19671520911785004,112,202.0,1.8035714285714286,10.622222222222222,1.6666666666666667,11.919642857142858,3.886076770226325,0,2.5928041961356585,2.0559082892416227,1.2611477903482184,-0.71875,2.5038540113013603,-1.3167701863344938,6.0,-0.11216758456985475
41,Zonta,0.09929773134610437,38,3.0,0.07894736842105263,9.894736842105264,4.526315789473684,15.545454545454545,2.6594599588501557,0,0.17360294098422777,0.07407407407407407,2.343639703287075,-0.19736842105263158,0.4582498091919587,-0.20149253731342331,5.0,-0.11319940334636214
843,Hartley,0.103197069029506,25,4.0,0.16,13.352941176470589,2.235294117647059,15.48,3.618471132029842,0,0.35856858280031806,0.14285714285714285,2.5099800796022267,-0.52,1.54434452114805,4.0000000000009015,2.0,-0.14066997596667524
82,Fontana,0.07927834254231825,4,0.0,0.0,10.666666666666666,6.0,20.0,2.0,0,0.0,,0.0,0.0,0.0,0.0,1.0,-0.15448128091017913
8,Räikkönen,0.16056468146058145,352,1873.0,5.3210227272727275,6.23859649122807,1.2280701754385965,7.654205607476635,5.299945996903504,0,2.647381152307197,5.086666845121068,0.5204549920241899,-0.14488636363636365,3.5090890513003474,3.2894592744695177,19.0,-0.16466266854464812
18,Button,0.14596290193010514,309,1235.0,3.9967637540453076,7.409090909090909,1.93801652892562,9.334600760456274,5.21175826109198,0,2.4252218288094936,3.8295251562163326,0.633295703743509,0.33171521035598706,3.233976077413202,4.1702786377709575,18.0,-0.16722627925074432
11,Sato,0.14805151102450986,91,44.0,0.4835164835164835,11.576271186440678,2.7288135593220337,14.31578947368421,6.406685105035813,0,0.5571291207097842,0.42857142857142855,1.2999679483228297,-0.4945054945054945,1.205299652678641,-1.3571428571431585,7.0,-0.1689554699044551
84,Brundle,0.07997697711770889,165,98.0,0.593939393939394,7.192771084337349,5.566265060240964,11.393939393939394,3.37212279153831,0,0.4984907241548878,0.3831292839105339,1.301103165664811,-0.10303030303030303,0.9571568825728698,1.2197802197802146,12.0,-0.19314146596885
19,Davidson,0.17130382942273983,24,0.0,0.0,14.285714285714286,2.0714285714285716,17.0,3.352326839390102,0,0.0,,0.0,-0.08333333333333333,0.318511028635303,0.0,4.0,-0.19717751621531432
66,McNish,0.08979924608168494,17,0.0,0.0,10.875,5.25,18.5,0.7071067811865476,0,0.0,,0.0,-0.058823529411764705,0.16605279103876786,0.0,1.0,-0.19733332520752808
65,Herbert,0.08068420444470271,165,98.0,0.593939393939394,7.722222222222222,5.433333333333334,11.777777777777779,5.317179838381598,0,0.882898430060723,0.7784137673026562,1.1342276654742696,-0.22121212121212122,1.3012090006093617,0.6153846153844994,12.0,-0.19783091669073394
856,de Vries,0.19581189531947613,11,2.0,0.18181818181818182,14.8,-1.2,16.636363636363637,2.9076701075853597,0,0.6030226891555273,0.18181818181818182,3.3166247903554,0.0,0.3872983346207417,-1.999999999999342,2.0,-0.19805875396900238
5,Kovalainen,0.18569366156744757,112,105.0,0.9375,11.835164835164836,1.6483516483516483,13.883928571428571,6.328464988602615,0,1.1637981580511698,1.0767619047619048,1.0808314752819108,-0.36160714285714285,1.655199045525607,-7.785714285714749,7.0,-0.20227009233309126
26,Speed,0.08023639632895786,28,0.0,0.0,12.294117647058824,4.764705882352941,17.285714285714285,2.416871912466575,0,0.0,,0.0,-0.017857142857142856,0.0944911182523068,0.0,2.0,-0.20410335356341652
44,Panis,0.12024643800786299,158,76.0,0.4810126582278481,8.727272727272727,3.6161616161616164,11.98913043478261,4.262008413772025,0,0.8570568338856585,0.5012731481481482,1.7097601119307524,0.0759493670886076,0.8024191432763879,-0.9127640036732372,10.0,-0.227117340944878
38,Doornbos,0.11168983496318453,11,0.0,0.0,14.11111111111111,3.0,16.90909090909091,2.844452335847639,0,0.0,,0.0,0.0,0.0,0.0,2.0,-0.23529310868962194
851,Aitken,0.16717396675239887,1,0.0,0.0,16.0,1.0,18.0,,0,,,0.0,0.0,,0.0,1.0,-0.23751737591291647
848,Albon,0.218819518232377,105,238.0,2.2666666666666666,10.613636363636363,0.5454545454545454,11.961538461538462,4.3909064834130955,0,3.1038024430905335,2.4908602150537633,1.246076525825252,-0.5142857142857142,2.809202890344676,-19.872093023256586,5.0,-0.24333183312400025
7,Bourdais,0.10773161075300029,27,6.0,0.2222222222222222,12.25,1.7,14.88888888888889,4.0414518843273814,0,0.5606491642552558,0.21052631578947367,2.6630835302124654,-0.5925925925925926,1.2012576505562589,-1.9999999999989628,2.0,-0.2470145362493283
154,Grosjean,0.15850429384077241,181,391.0,2.160220994475138,11.067164179104477,0.7835820895522388,11.933701657458563,4.727698770654998,0,2.734967291010399,2.258769841269841,1.21082159015938,-0.35082872928176795,2.772856905883059,-4.219980787702531,10.0,-0.24852234175782853
42,Pizzonia,0.1397510772759811,20,8.0,0.4,9.909090909090908,2.0,13.1,3.258995647677202,0,0.7859052479933758,0.35294117647058826,2.2267315359812314,-0.725,0.9101041004655513,0.9999999999994922,3.0,-0.2529842687688703
25,Wurz,0.09710965882239224,69,45.0,0.6521739130434783,8.319148936170214,4.042553191489362,12.970588235294118,4.203067380029676,0,0.7955356586143605,0.5916666666666667,1.3445673103341305,-0.2246376811594203,1.177410643181425,0.32926829268294333,6.0,-0.2562483113561231
837,Haryanto,0.09555024240040372,12,0.0,0.0,18.22222222222222,1.3333333333333333,20.166666666666668,1.4668044012461756,0,0.0,,0.0,-0.041666666666666664,0.14433756729740643,0.0,1.0,-0.256798281370873
13,Massa,0.15100931782480131,271,1167.0,4.306273062730627,7.2663755458515285,0.7685589519650655,8.357976653696499,5.089459906520318,0,1.8390726414074055,4.361417378917379,0.42166857276656994,-1.2380073800738007,3.4436729551697502,5.2852622061482,15.0,-0.26180168750127386
833,Merhi,0.07342835327885307,13,0.0,0.0,15.5,2.9166666666666665,19.384615384615383,0.650443635587991,0,0.0,,0.0,0.0,0.0,0.0,1.0,-0.2625272845041745
12,Piquet Jr.,0.09258062786413815,28,19.0,0.6785714285714286,10.470588235294118,3.3529411764705883,14.0,3.1622776601683795,0,2.1119958133929795,0.8947368421052632,2.360465909086271,-0.9821428571428571,1.6693430891240868,-18.99999999999015,2.0,-0.271567346322415
6,Nakajima,0.10221242667402056,36,9.0,0.25,12.2,1.9,14.027777777777779,3.2818645494040304,0,0.435069780938316,0.21428571428571427,2.030325644378808,-0.6597222222222222,1.0907939077600082,6.061518776755414e-13,3.0,-0.2740013074675852
850,Fittipaldi,0.12597377517912334,2,0.0,0.0,18.0,0.5,19.5,0.7071067811865476,0,0.0,,0.0,0.0,0.0,0.0,1.0,-0.28549370490887804
825,Magnussen,0.18731587365869867,186,196.0,1.053763440860215,12.593548387096774,-0.05806451612903226,13.45945945945946,4.470887681741703,0,0.9462024582503635,0.9021701388888889,1.0488071123875866,-0.16129032258064516,1.639316420361854,-1.9393939393939377,10.0,-0.2941417809877527
